T2M,WS10M,RH2M,PS,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,rain_label
22.67,5.28,70.94,92.8,379.05,25.1,0
22.95,4.45,65.5,93.09,383.66,24.99,0
26.9,7.46,69.12,92.13,411.75,16.71,0
25.26,5.4,77.12,92.29,402.24,20.26,1
21.07,5.81,82.5,93.04,404.98,13.73,1
20.17,5.33,88.56,92.98,383.54,12.41,1
18.55,3.93,76.38,93.17,365.52,23.06,0
21.07,2.63,65.0,93.12,350.88,28.59,0
24.98,7.72,69.38,92.88,375.81,27.57,0
25.21,6.01,59.38,92.52,356.78,30.93,0
22.68,3.94,60.69,92.87,350.35,29.71,0
24.55,4.94,69.25,93.03,385.44,26.25,0
26.19,6.04,77.31,92.86,417.75,15.25,1
24.72,4.79,80.38,92.89,389.26,28.99,1
26.3,3.69,73.12,92.75,401.23,27.22,0
22.15,5.17,69.88,93.56,358.16,30.19,0
22.77,4.05,66.56,93.63,348.95,30.48,0
27.64,6.02,64.94,92.83,386.07,30.29,0
27.44,3.36,61.44,92.42,401.29,28.5,0
22.78,5.0,58.06,92.89,357.63,30.4,0
25.01,3.31,52.75,93.19,361.14,30.46,0
25.23,3.96,59.44,93.6,366.23,30.46,0
25.4,5.29,56.81,93.63,363.16,30.54,0
25.26,7.02,54.12,93.51,360.78,29.99,0
27.28,9.18,57.38,92.95,400.84,26.05,0
27.29,8.72,63.81,92.42,411.16,19.54,0
22.73,4.68,79.56,92.69,400.67,17.16,1
22.35,3.53,74.69,92.74,370.58,23.29,0
23.99,4.02,66.62,93.14,355.16,30.5,0
21.26,3.95,85.19,93.52,380.67,13.19,0
20.46,2.54,74.0,93.85,380.97,16.06,0
22.56,2.07,65.62,93.69,360.95,30.08,0
25.58,5.22,65.75,93.05,385.51,26.4,0
24.94,4.48,65.06,92.64,374.45,29.52,0
25.33,2.34,65.62,92.48,388.66,22.96,0
29.37,4.95,58.0,92.34,392.84,28.63,0
29.49,6.02,59.56,92.73,408.53,22.68,0
25.66,4.2,54.81,93.47,392.08,25.88,0
28.8,3.07,66.62,93.21,400.46,28.04,0
30.16,2.76,54.94,92.89,412.77,28.98,0
27.81,5.3,60.88,92.99,406.4,21.22,0
28.75,2.66,53.0,92.63,405.06,26.76,0
25.4,4.62,77.62,93.04,399.37,17.96,0
26.52,5.75,73.44,92.99,415.16,17.7,0
28.42,3.37,60.0,92.6,418.78,24.51,0
28.55,2.04,64.62,92.63,413.85,25.43,0
25.08,4.9,60.75,93.41,393.95,23.9,0
25.01,3.91,65.62,93.55,386.66,24.7,0
27.99,6.22,57.06,93.11,391.25,28.14,0
28.73,6.45,48.25,92.95,390.03,28.67,0
26.56,4.55,61.94,93.46,401.07,23.77,0
28.94,4.55,56.25,93.32,411.55,25.99,0
29.34,3.34,53.88,92.95,402.62,25.19,0
27.71,3.27,56.81,93.12,383.39,26.66,0
28.22,5.47,57.75,92.8,405.77,23.28,0
30.76,3.84,52.94,92.71,419.24,25.91,0
27.14,3.17,79.38,93.06,410.94,24.29,1
24.3,3.62,74.31,93.37,391.4,23.2,0
24.29,2.16,67.75,93.4,387.3,22.25,0
25.33,2.95,65.31,93.17,389.59,23.68,0
27.97,4.06,59.0,92.68,393.61,26.79,0
29.64,2.91,58.5,92.5,405.44,26.37,0
28.33,3.7,66.56,92.82,411.84,25.77,0
28.51,1.83,55.69,92.91,396.61,24.93,0
28.65,3.22,47.5,92.97,379.06,27.45,0
30.73,3.76,46.25,92.43,417.02,23.29,0
27.36,3.84,50.88,92.48,377.7,26.6,0
25.13,2.73,60.19,93.12,379.26,20.11,0
23.02,2.43,56.25,93.77,383.2,20.17,0
22.65,4.33,65.19,93.53,390.62,17.91,1
22.65,2.83,74.44,93.26,411.11,11.57,0
26.18,5.21,59.62,93.04,389.77,22.91,0
28.03,5.63,51.12,92.42,407.52,20.41,0
25.92,3.07,66.06,92.48,391.88,21.26,0
27.83,3.3,46.94,93.18,359.16,25.45,0
27.9,6.32,42.31,93.32,358.25,26.3,0
25.4,5.98,66.12,93.16,398.12,19.83,0
21.02,4.4,53.0,94.11,329.43,25.91,0
21.92,3.8,45.94,93.99,326.22,25.94,0
22.55,6.23,42.62,93.63,318.38,24.02,0
23.46,7.38,43.38,92.97,321.41,26.54,0
25.87,9.62,44.56,92.48,359.65,23.53,0
27.58,10.45,38.44,92.41,381.44,23.0,0
28.19,9.86,46.44,92.53,393.88,19.74,0
24.4,5.57,54.69,92.89,380.49,20.77,0
21.22,2.59,65.94,92.92,382.15,18.67,0
19.56,6.88,55.0,93.41,342.77,20.76,0
17.95,3.64,46.31,93.99,302.59,25.12,0
22.44,5.88,39.94,93.03,331.18,23.65,0
26.04,4.88,39.75,91.93,370.44,22.59,0
20.97,7.76,37.31,92.38,332.88,19.41,0
18.28,3.24,34.0,93.66,300.09,24.45,0
22.68,7.29,56.44,93.09,393.23,12.89,0
23.37,6.29,71.5,92.5,419.42,5.92,0
22.41,5.78,54.31,92.54,358.93,20.81,0
20.63,3.43,40.94,93.47,318.98,23.68,0
24.14,5.81,40.06,93.39,350.48,21.26,0
25.32,2.86,62.88,93.09,390.91,16.82,0
23.42,5.02,79.12,93.1,390.13,15.39,1
22.5,4.92,66.69,92.92,370.8,19.16,1
18.34,4.34,62.62,93.42,343.41,15.25,0
22.55,3.09,64.81,93.08,355.91,20.72,0
15.63,5.17,72.94,93.6,383.09,4.37,0
15.83,3.54,75.81,93.44,394.41,7.74,0
24.99,8.55,54.38,92.41,373.87,21.05,0
21.37,4.49,64.0,92.63,377.24,18.65,0
25.24,7.88,65.25,92.38,392.38,18.72,0
21.8,7.02,65.31,92.47,373.23,13.75,0
19.42,4.02,56.31,93.63,334.75,19.84,0
18.02,5.98,54.38,93.72,319.77,19.83,0
15.76,2.73,55.06,93.68,297.89,20.5,0
18.83,4.53,54.38,93.14,322.05,19.01,0
18.84,3.07,54.0,93.11,313.88,19.09,0
19.8,5.56,51.62,92.92,315.46,19.65,0
15.87,2.93,49.12,93.77,291.28,19.47,0
18.37,3.8,46.31,93.69,310.36,19.42,0
11.64,4.62,50.94,94.34,266.65,19.98,0
12.13,5.97,48.75,94.03,278.18,19.33,0
14.83,7.94,48.44,93.66,298.91,18.74,0
18.03,6.29,48.56,93.67,316.47,18.31,0
17.78,4.41,58.56,93.89,317.84,17.87,0
18.8,4.01,48.12,93.7,324.75,17.55,0
22.19,5.91,45.94,93.03,337.26,17.71,0
17.6,4.46,51.44,93.19,314.17,16.96,0
14.48,3.64,66.56,92.99,347.21,10.03,0
13.65,4.06,75.12,93.04,344.17,8.61,0
14.58,6.58,59.69,93.82,304.54,15.74,0
12.08,3.7,44.44,94.36,273.46,17.91,0
14.97,4.2,43.06,93.74,286.59,17.34,0
16.76,4.91,43.38,93.33,290.52,16.71,0
14.48,5.63,47.06,93.51,283.71,16.66,0
12.58,3.23,48.94,93.36,293.49,15.45,0
11.65,4.58,53.44,93.44,312.59,13.46,0
13.32,3.85,51.12,93.3,294.81,14.97,0
13.65,3.84,42.06,93.31,279.67,16.19,0
13.94,3.88,54.69,93.14,288.85,15.91,0
15.13,4.68,82.31,92.54,348.38,8.48,0
14.61,3.38,73.44,92.08,354.02,8.82,0
14.49,5.25,64.0,92.16,324.48,12.25,0
12.91,7.27,58.12,90.89,329.59,5.74,0
11.01,8.94,34.81,91.7,269.31,14.16,0
8.56,9.38,38.62,93.18,255.33,13.61,0
8.09,3.74,47.81,94.51,246.52,15.3,0
10.76,4.05,42.62,93.39,261.15,14.79,0
12.93,4.86,45.12,93.01,287.48,13.32,0
8.36,4.62,60.44,93.42,295.81,9.3,0
8.35,1.65,57.81,94.04,276.9,11.68,0
11.46,2.45,54.62,94.1,278.23,13.64,0
11.15,7.74,48.31,94.3,266.38,13.92,0
5.33,5.54,45.56,94.26,235.63,14.26,0
5.44,3.3,47.38,93.77,243.66,13.54,0
10.18,4.73,51.94,93.39,269.5,13.39,0
13.08,5.52,47.56,92.79,283.7,12.64,0
13.78,3.9,49.12,92.37,278.05,13.01,0
11.78,5.03,55.94,91.81,294.66,11.12,0
6.9,4.73,52.31,92.99,269.23,11.52,0
2.8,4.53,77.38,93.98,292.52,4.28,0
1.38,4.59,88.31,94.14,296.45,2.75,0
1.48,4.81,69.38,93.68,250.85,10.79,0
3.07,4.23,65.38,92.95,246.36,11.72,0
2.55,3.18,69.19,92.5,261.52,10.41,0
4.32,3.46,74.75,92.2,273.49,10.61,0
2.48,5.23,77.12,93.66,293.17,7.09,0
3.81,6.16,71.75,93.54,252.15,10.51,0
3.15,5.1,65.88,93.04,261.85,9.53,0
-1.6,3.85,75.0,93.06,280.39,3.12,0
-0.5,3.45,82.19,92.4,301.03,2.72,0
-0.67,2.98,67.75,92.71,271.37,8.45,0
-2.85,5.43,72.38,93.2,275.38,4.53,0
-1.93,7.22,62.69,92.23,261.03,6.11,0
-2.92,5.8,36.88,93.2,241.48,11.29,0
0.95,5.3,45.25,93.47,226.0,11.01,0
2.37,4.68,52.5,92.96,242.29,10.52,0
2.91,5.75,54.44,91.33,241.15,10.31,0
-1.8,10.31,63.25,92.34,279.39,5.33,0
-2.49,7.66,50.94,93.53,221.98,9.49,0
-0.7,2.55,53.19,93.42,256.77,8.87,0
2.67,3.07,67.19,93.55,250.91,9.84,0
3.26,4.19,76.94,92.99,270.55,7.71,0
-2.11,5.44,67.94,94.33,245.18,9.26,0
-3.13,1.14,67.31,94.62,256.88,8.19,0
-0.88,2.13,67.94,94.07,253.56,9.88,0
-0.31,1.73,71.25,93.68,272.29,5.71,0
0.92,3.54,76.0,93.53,256.16,9.02,0
5.09,4.38,59.5,92.95,252.73,9.78,0
6.15,5.41,63.06,92.59,281.27,6.81,0
-3.94,11.73,52.06,93.49,214.83,9.35,0
-4.74,4.48,54.62,94.08,225.62,9.79,0
-2.83,4.53,52.69,93.38,264.11,8.17,0
-0.52,4.17,59.0,92.64,256.34,7.81,0
0.05,3.45,70.62,92.1,274.23,5.04,0
-0.4,5.11,60.12,93.1,243.7,9.4,0
-2.31,2.35,64.06,93.61,271.12,7.65,0
-1.49,2.12,85.5,93.09,292.01,4.17,0
-0.62,3.2,83.75,92.5,287.41,2.75,0
0.08,3.66,86.5,92.09,271.19,5.06,0
-0.99,2.81,71.62,93.46,254.76,7.06,0
-3.36,2.98,63.94,94.29,253.35,6.9,0
-3.44,4.85,77.62,93.64,284.86,3.53,0
-3.46,5.91,77.62,94.07,288.3,3.67,0
-5.21,2.45,78.0,94.49,269.59,5.05,0
-6.2,5.31,83.56,93.76,271.05,4.38,0
-2.31,2.3,76.44,93.32,259.3,6.99,0
0.23,3.54,68.0,93.08,247.3,7.51,0
0.35,4.63,80.25,91.18,277.54,4.95,0
-2.14,6.6,73.94,91.16,276.82,3.54,0
-11.88,7.98,60.38,92.24,234.19,4.5,0
-7.49,5.16,51.81,93.33,244.02,7.53,0
-2.85,3.2,45.19,93.31,243.73,8.53,0
-3.13,3.64,66.5,93.28,237.87,8.05,0
-2.99,4.19,73.56,93.22,231.23,9.4,0
-0.52,5.62,68.12,93.06,235.82,9.45,0
2.9,6.75,62.94,92.92,254.0,9.31,0
0.59,7.54,65.5,92.86,248.58,9.69,0
-2.97,4.92,68.75,92.75,261.84,5.69,0
-4.68,4.8,74.94,92.93,273.62,1.42,0
-11.18,7.27,76.38,93.84,246.44,2.14,0
-14.37,4.97,73.44,94.68,201.57,8.95,0
-14.2,3.77,76.56,94.9,206.52,9.2,0
-3.27,3.49,75.81,93.73,265.06,4.11,0
0.79,3.0,85.12,93.59,266.74,8.09,0
-2.45,2.71,86.06,93.79,275.02,5.82,0
-1.74,5.07,79.44,93.0,280.96,7.23,0
3.22,5.1,86.12,92.06,298.72,7.56,0
-2.6,2.78,72.94,93.11,287.72,5.12,0
-7.94,5.04,76.06,93.35,255.89,3.56,0
-6.49,4.28,68.0,93.75,230.03,11.18,0
-0.37,5.67,70.25,92.8,269.32,7.27,0
-0.23,6.35,70.62,92.52,276.95,6.39,0
-4.64,4.54,66.62,93.28,243.62,10.4,0
-0.38,4.46,69.94,93.39,245.73,11.23,0
-0.24,4.58,65.06,93.34,235.03,11.74,0
1.04,5.14,61.69,93.57,238.82,12.14,0
4.25,6.73,61.5,93.16,261.73,11.42,0
5.08,5.45,59.75,92.91,249.08,11.97,0
1.38,3.36,73.75,93.04,265.07,11.35,0
-4.06,4.57,69.94,93.59,254.64,9.89,0
-9.27,8.98,61.69,93.82,248.41,4.45,0
-16.35,11.39,62.88,94.48,213.32,6.18,0
-14.74,5.12,56.5,94.94,209.21,12.27,0
-8.46,4.52,45.88,94.05,224.73,12.77,0
-1.36,3.98,80.44,93.01,249.3,12.94,0
3.14,6.12,82.31,92.18,285.06,10.11,0
-0.2,6.7,72.94,93.3,280.53,6.05,0
-2.48,5.46,57.44,93.51,253.41,10.83,0
-13.62,6.2,69.0,94.33,242.2,1.95,0
-10.77,4.47,48.06,94.2,233.72,9.93,0
-5.41,4.87,53.44,93.33,229.01,9.61,0
-0.47,6.09,61.31,93.52,240.74,13.8,0
3.44,5.44,57.75,93.51,257.36,12.04,0
6.51,6.39,52.62,93.08,243.17,14.94,0
2.91,4.72,51.56,93.72,244.9,13.74,0
6.86,3.91,50.31,92.95,255.68,15.6,0
9.65,4.37,45.88,92.15,268.16,15.75,0
7.91,6.99,41.38,92.22,253.22,15.91,0
2.44,3.68,45.5,93.69,250.41,12.32,0
5.52,4.27,75.56,93.11,281.5,13.17,0
2.93,7.15,72.69,92.07,303.43,7.68,0
-4.62,5.99,50.25,93.08,220.82,16.72,0
-0.59,5.75,52.06,93.05,227.05,16.77,0
1.43,4.91,59.81,92.83,232.63,16.3,0
-4.17,6.59,72.25,93.28,281.2,3.08,0
-8.43,3.43,66.94,93.54,266.57,4.74,0
-3.1,4.87,78.5,92.32,279.31,4.6,0
0.51,4.42,73.44,92.05,277.32,7.33,0
1.37,4.34,56.94,93.43,242.95,16.51,0
5.21,5.04,55.62,93.56,247.24,17.82,0
-2.28,4.34,71.75,93.86,250.88,15.02,0
5.44,1.95,67.81,92.82,285.02,17.72,0
0.69,6.29,69.69,93.6,276.87,10.49,0
0.23,3.62,58.25,94.05,245.86,18.25,0
3.18,4.7,53.38,93.09,276.13,15.92,0
-1.64,6.62,82.38,92.92,291.2,3.45,0
-0.63,4.98,87.31,92.97,289.98,5.1,0
0.15,5.42,69.88,93.75,249.96,16.89,0
6.25,3.16,58.0,93.74,252.36,19.26,0
8.19,5.77,51.0,92.88,266.27,18.2,0
6.45,3.18,50.88,93.53,273.6,18.8,0
0.82,3.17,79.0,94.04,301.86,6.3,0
4.44,4.48,69.94,93.85,281.32,16.84,0
8.03,3.73,60.94,93.48,273.02,19.27,0
13.23,5.15,56.19,92.66,303.07,16.89,0
11.04,7.1,49.56,92.94,293.84,13.44,0
8.52,3.5,58.0,94.03,286.58,18.91,0
10.19,7.99,66.06,93.23,318.49,12.54,0
14.49,5.66,55.88,92.79,311.95,17.1,0
15.91,8.02,60.5,92.4,328.91,7.76,0
14.01,7.35,34.19,91.64,297.72,17.39,0
7.36,10.23,40.81,92.94,260.21,19.45,0
1.31,5.09,65.12,93.18,282.09,16.7,0
3.73,4.97,71.62,92.8,310.87,5.09,0
2.26,3.94,74.25,92.92,315.99,4.86,0
-0.99,4.9,78.19,93.2,288.34,8.03,0
0.27,3.98,79.81,93.14,299.27,4.67,0
0.91,2.11,80.88,93.61,308.38,6.62,0
3.44,3.44,75.5,93.02,309.16,9.34,0
9.74,5.95,60.12,92.31,304.84,19.57,0
9.87,4.52,60.94,92.82,304.05,21.09,0
15.94,6.08,45.12,92.22,306.38,22.3,0
11.83,8.86,48.81,91.73,307.35,16.51,0
5.46,7.66,42.44,93.26,250.34,25.2,0
14.29,4.91,38.44,92.3,281.05,24.57,0
12.37,5.66,48.88,92.6,289.42,24.05,0
10.46,6.14,65.56,92.5,339.2,5.16,0
14.47,5.12,67.12,92.32,352.84,9.17,0
19.76,5.72,42.06,91.74,351.09,21.57,0
13.37,7.36,52.06,92.14,327.7,16.77,0
12.12,5.47,43.5,93.38,268.27,25.61,0
15.24,6.58,34.44,92.97,293.21,24.26,0
11.78,7.64,54.94,92.9,297.53,23.23,0
7.01,7.14,85.25,92.05,326.35,5.19,1
3.37,14.23,68.38,92.62,287.07,11.89,0
9.3,4.82,53.75,92.87,258.89,26.02,0
13.03,3.56,61.5,92.2,313.6,16.25,0
8.38,5.91,73.25,92.31,329.77,12.21,0
7.18,5.09,71.31,92.56,318.79,11.14,0
8.26,3.98,54.56,93.69,290.91,24.34,0
9.96,6.35,69.06,92.83,325.96,11.65,0
13.84,6.95,44.88,92.4,294.62,27.4,0
7.59,4.32,58.94,93.25,312.69,9.02,0
6.48,2.78,75.69,93.1,315.52,14.8,0
5.97,4.16,85.44,92.38,316.22,5.83,0
8.4,2.1,73.75,91.87,309.35,20.69,0
8.64,5.91,60.44,92.78,310.17,17.16,0
12.66,5.21,43.94,93.11,269.05,29.0,0
16.64,8.38,42.19,91.65,316.79,25.24,0
9.99,8.45,34.88,92.7,259.62,29.5,0
9.6,2.48,42.31,93.57,287.05,23.26,0
9.35,3.48,50.88,94.13,303.05,18.71,0
13.16,4.04,42.12,93.81,281.64,28.55,0
14.4,5.77,44.31,93.37,316.1,23.98,0
13.07,4.66,43.38,93.63,287.22,25.99,0
17.74,5.25,36.44,92.46,325.7,20.28,0
20.67,4.85,40.94,92.44,322.19,27.46,0
23.96,5.82,43.5,91.7,344.2,27.87,0
24.01,6.48,21.44,91.3,312.04,29.58,0
22.68,4.45,33.69,91.9,318.04,29.39,0
19.57,5.66,77.31,92.14,378.09,12.05,0
12.43,5.58,77.69,92.55,360.84,18.52,0
10.71,8.17,57.31,93.57,333.91,18.35,0
9.16,6.41,57.62,93.67,322.19,17.03,0
9.33,5.08,61.44,93.65,316.62,12.5,0
13.75,4.21,44.75,93.32,281.26,30.83,0
15.83,8.79,44.56,92.54,331.17,19.1,0
10.98,6.77,79.56,92.35,344.53,6.88,0
17.23,6.63,81.62,92.0,376.54,6.14,1
17.04,2.75,61.75,92.23,354.99,14.6,0
17.5,3.31,53.06,92.17,340.21,21.46,0
19.41,6.59,49.31,92.16,343.6,24.19,0
19.58,3.34,63.62,92.45,342.29,27.97,1
18.48,6.44,82.62,91.93,358.98,19.7,1
13.03,9.54,79.0,92.57,328.68,10.2,1
13.37,4.9,61.12,93.08,298.06,28.57,0
15.9,4.44,63.5,92.45,339.81,24.95,0
15.9,3.64,62.31,92.4,361.59,19.98,0
21.06,6.23,68.56,91.69,392.9,9.34,0
25.63,10.56,44.88,91.77,373.66,28.27,0
19.51,4.22,42.0,93.68,296.76,32.24,0
22.71,7.58,63.06,93.4,376.6,18.67,0
26.73,7.93,50.25,92.48,397.9,20.44,0
23.65,3.14,53.31,92.78,380.92,23.59,0
22.75,4.12,68.69,93.48,374.18,19.81,0
25.99,3.26,55.56,93.18,356.98,29.28,0
28.19,6.12,37.88,92.52,373.03,26.84,0
26.67,4.61,37.38,92.14,354.15,26.7,0
21.82,7.52,51.0,92.73,334.0,29.03,0
16.39,5.62,66.69,92.97,382.62,11.02,0
18.27,4.32,54.12,93.2,342.62,25.37,0
20.31,5.52,59.62,93.1,365.37,24.32,0
22.78,6.8,67.62,92.77,375.62,23.21,0
23.44,4.66,70.19,92.64,395.3,10.81,0
24.27,5.76,56.31,92.67,359.83,27.95,0
24.27,3.59,46.62,92.75,345.9,30.46,0
25.93,5.17,57.0,91.99,382.33,28.36,0
23.36,4.38,64.06,92.43,381.4,23.16,0
21.93,2.41,64.88,92.73,363.27,27.35,0
24.01,5.56,72.0,91.96,383.49,23.53,0
21.52,5.38,76.88,91.44,386.95,18.85,1
19.75,9.27,61.25,92.38,361.58,19.7,0
21.15,6.34,56.5,92.99,331.42,30.59,0
23.18,2.46,54.88,92.98,351.49,29.81,0
23.82,5.76,59.69,92.55,376.22,26.47,0
24.8,3.59,65.69,92.48,370.55,29.68,0
26.2,5.33,70.56,92.31,410.08,11.93,0
22.5,6.46,50.44,93.32,338.59,31.08,0
24.19,5.21,46.62,93.34,354.23,28.58,0
30.37,5.37,41.19,92.66,387.38,30.13,0
33.05,7.11,29.19,92.45,399.61,27.69,0
29.46,4.38,38.44,92.87,378.49,29.5,0
23.41,5.22,75.38,93.51,399.16,10.09,1
25.18,2.91,67.06,93.14,389.17,28.85,0
27.1,3.89,59.44,93.04,395.45,29.19,0
28.87,4.23,54.25,93.11,407.92,27.98,1
23.12,4.21,86.12,93.38,405.75,18.44,1
24.29,2.97,72.56,93.13,388.32,27.04,0
24.68,4.49,64.88,92.9,397.52,24.13,0
26.37,3.18,67.62,92.67,400.19,28.56,0
28.54,2.62,65.75,92.74,408.41,27.33,0
26.81,4.07,68.25,92.95,410.98,23.87,0
25.69,3.47,66.31,93.02,412.34,11.71,0
25.4,5.3,74.94,92.98,407.69,12.73,0
28.41,4.37,63.06,92.65,403.23,28.07,0
29.7,3.22,54.19,92.59,426.93,24.88,0
31.02,5.15,51.88,92.83,419.96,27.43,0
31.99,5.17,39.94,93.26,406.8,28.95,0
32.56,5.11,38.88,93.28,409.77,28.5,0
33.01,6.72,33.0,92.85,423.59,28.42,0
33.16,3.36,37.0,92.5,416.93,28.44,0
27.74,1.73,64.38,92.66,420.98,21.57,0
29.53,3.83,52.81,92.62,411.11,28.21,0
31.61,4.23,44.06,92.82,421.04,25.94,0
28.67,3.91,59.25,93.37,419.34,15.88,0
29.77,2.97,55.62,93.18,394.98,28.77,0
31.06,6.27,41.5,92.53,399.95,28.41,0
29.21,3.65,57.31,92.45,407.26,25.5,0
25.94,2.84,78.69,93.11,409.08,21.8,1
25.05,2.81,73.25,93.43,401.77,21.33,0
27.66,3.07,64.12,93.39,393.7,27.57,0
29.8,4.91,58.5,93.33,404.05,26.58,0
32.27,6.3,40.62,92.86,402.63,27.9,0
28.58,4.65,56.12,92.96,409.86,22.08,0
26.73,2.63,63.81,93.12,411.8,17.59,0
25.2,2.26,81.94,92.97,406.08,19.95,1
25.23,1.74,75.06,93.01,396.73,22.41,0
27.85,3.59,63.38,92.85,388.89,26.62,0
26.38,4.02,72.94,92.76,389.06,24.13,0
24.7,2.73,69.88,92.68,383.54,26.02,0
23.85,3.09,67.12,92.96,380.08,16.54,1
19.75,3.4,76.94,93.11,384.62,17.66,1
23.6,5.21,69.06,92.94,367.49,25.66,0
24.05,3.62,72.06,92.92,384.84,21.15,0
24.06,2.62,69.56,93.52,365.88,25.87,0
23.76,5.7,65.31,93.3,378.06,25.75,0
25.25,3.58,68.25,92.63,396.71,21.0,0
25.33,4.88,66.81,93.02,385.77,22.4,0
24.8,3.62,63.75,93.55,375.37,25.41,0
28.55,3.4,52.19,92.81,383.84,25.31,0
26.25,4.69,63.75,92.75,405.53,21.15,0
23.73,3.32,74.69,93.17,392.65,19.08,0
26.19,4.4,63.12,93.3,391.83,21.76,0
27.98,4.7,56.06,93.0,389.36,24.77,0
30.52,2.2,44.62,92.59,391.8,24.93,0
27.87,5.3,40.25,93.13,360.61,25.27,0
26.45,5.22,41.56,93.36,364.22,24.45,0
28.37,3.73,41.75,93.22,411.39,12.45,0
27.22,3.06,54.06,93.3,384.38,23.44,0
27.67,2.55,50.81,92.93,398.38,15.85,0
22.9,4.28,72.0,93.07,401.45,10.71,1
25.18,2.02,65.38,92.7,397.15,18.88,0
27.56,4.2,57.31,92.71,385.9,23.21,0
30.01,3.58,39.81,92.5,396.59,23.13,0
26.26,3.99,59.94,92.77,417.5,10.69,0
20.84,6.02,59.81,93.31,377.61,11.37,0
17.3,4.34,45.31,93.97,302.61,24.34,0
16.98,3.79,44.38,93.7,305.68,24.61,0
18.44,4.38,41.62,93.62,330.95,19.14,0
20.47,4.09,49.44,93.96,361.4,16.97,0
18.97,3.45,51.56,94.02,318.37,23.6,0
19.2,3.02,52.12,93.71,330.39,20.61,0
21.15,3.99,52.56,93.6,340.0,21.63,0
23.06,3.31,45.62,93.48,338.48,23.04,0
25.87,3.9,36.81,93.08,355.49,20.81,0
20.21,4.39,52.44,93.47,367.12,11.54,0
14.73,5.25,59.31,93.95,355.9,9.05,0
8.76,5.7,57.5,94.07,327.94,4.54,0
11.08,5.02,70.75,93.44,362.26,4.05,0
15.32,4.16,82.81,93.1,377.45,3.12,0
18.29,4.85,56.62,93.37,324.96,21.4,0
21.11,4.58,39.56,93.34,321.75,21.36,0
17.78,6.47,38.19,93.35,314.5,21.07,0
14.56,3.27,44.12,93.84,300.83,16.67,0
15.83,3.37,52.44,93.62,289.5,21.56,0
15.75,1.88,46.44,93.44,310.44,20.03,0
19.02,3.68,44.31,92.87,326.38,16.78,0
15.96,3.23,53.38,92.87,306.01,19.66,0
16.75,3.48,47.06,92.93,304.81,20.42,0
20.08,2.0,43.5,93.25,315.39,19.69,0
22.62,3.05,40.56,92.99,328.98,19.75,0
16.9,6.41,37.88,93.94,298.71,19.26,0
14.4,2.78,41.12,94.02,276.27,19.7,0
16.68,5.56,37.88,93.69,291.55,19.85,0
18.05,5.65,38.0,93.47,300.61,18.89,0
19.98,3.52,41.56,93.25,319.48,18.25,0
24.44,8.62,28.31,93.19,320.17,19.05,0
21.49,9.7,37.94,92.86,321.16,17.65,0
21.9,12.71,51.62,92.28,371.1,15.97,0
20.32,5.77,66.12,92.64,368.94,15.47,1
16.61,6.11,84.69,92.91,370.44,3.85,1
12.3,1.88,85.94,93.34,332.83,3.86,0
12.66,3.73,73.25,93.13,296.7,17.35,0
11.98,2.32,86.38,92.55,344.73,6.18,0
14.16,7.68,57.0,92.83,302.01,15.04,0
13.44,3.7,51.88,93.03,281.55,17.42,0
11.04,3.58,54.31,93.36,295.53,15.45,0
15.29,5.63,54.62,92.96,303.8,16.79,0
10.71,4.88,58.5,93.37,308.49,12.07,0
8.47,4.2,68.12,93.26,312.98,7.37,0
7.26,7.2,53.25,93.73,253.54,16.68,0
6.37,4.69,58.06,93.56,252.05,16.29,0
5.63,2.45,54.38,93.31,254.38,16.24,0
12.08,3.23,56.94,93.41,290.3,14.63,0
13.06,2.46,62.19,93.42,315.41,8.13,0
14.48,4.21,56.69,93.3,287.31,15.0,0
16.08,5.15,52.94,92.9,306.34,11.69,0
11.08,6.68,61.69,92.87,293.82,13.63,0
5.48,5.47,68.88,93.73,306.27,5.64,0
4.24,3.29,56.81,93.67,242.09,14.73,0
6.44,3.41,46.44,93.83,247.56,14.93,0
8.82,4.3,50.5,93.04,279.81,10.88,0
8.23,4.46,52.62,93.56,261.62,14.49,0
11.26,3.39,50.44,93.04,268.16,13.97,0
9.83,6.34,63.0,92.94,278.2,13.84,0
1.94,8.83,70.75,93.98,281.14,2.09,0
0.65,3.76,56.31,94.06,220.53,14.55,0
4.66,7.51,46.0,93.03,254.29,12.96,0
8.48,9.76,46.0,91.79,291.8,9.36,0
5.58,3.91,51.62,92.9,247.32,12.85,0
2.15,4.0,74.44,93.46,290.96,6.13,0
2.69,5.51,74.06,93.49,285.05,5.65,0
3.33,5.91,56.25,94.22,232.76,12.58,0
3.76,3.52,53.75,93.77,233.46,12.88,0
7.45,4.59,42.62,92.63,246.12,12.9,0
10.08,4.35,46.56,91.54,282.15,11.56,0
8.98,5.46,40.12,91.78,285.2,8.96,0
8.85,6.23,42.25,92.16,256.91,11.29,0
5.06,5.05,49.31,92.75,239.77,12.18,0
-1.17,3.14,64.62,93.98,269.05,7.02,0
2.0,6.12,53.25,93.3,226.38,12.07,0
4.61,2.58,63.94,91.92,252.06,11.25,0
-0.35,5.24,75.31,92.58,280.68,4.35,0
-3.19,2.03,70.38,93.81,242.21,9.16,0
-1.27,2.03,71.5,93.48,254.7,9.53,0
3.86,3.68,66.38,93.4,245.52,10.85,0
